Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
Austria,coal,2000,0.0971555445718327,0.0171654215434222,350.4684,8013.915,12.123356009120723,0.27721627562380147,11.618278592560351
Austria,natural_gas,2000,0.27259959272,0.064062292875,350.4684,8013.915,34.015782887639816,0.7778150404430185,15.973941988
Austria,petroleum_n_other_liquids,2000,0.524199032961948,0.0434259789565214,350.4684,8013.915,65.41110468004065,1.495709835642666,34.442731
Azerbaijan,all_energy_types,2000,0.5074185432978657,0.8365620601021408,32.8859,8122.74,62.46888898301137,15.429668742466093,35.781064726
Azerbaijan,coal,2000,0.0001191800404917,0.0,32.8859,8122.74,0.014672393858685616,0.003624046794878656,0.0105053019577268
Azerbaijan,natural_gas,2000,0.2092773963,0.2092773963,32.8859,8122.74,25.764384468787625,6.363742403279217,11.770559424
Azerbaijan,petroleum_n_other_liquids,2000,0.280745583957374,0.6117893448021409,32.8859,8122.74,34.56291644905217,8.536959121002434,24.0
Bahrain,all_energy_types,2000,0.38174031057,0.4149069048551162,31.1057,630.513,605.4439965076057,12.272358782152468,20.298400792
Bahrain,coal,2000,0.0,0.0,31.1057,630.513,0.0,0.0,0.0
Bahrain,natural_gas,2000,0.31687407885,0.31687407885,31.1057,630.513,502.5654964290982,10.187010060857013,16.498400792
Bahrain,petroleum_n_other_liquids,2000,0.06486623172,0.0980328260051162,31.1057,630.513,102.8785000785075,2.085348721295454,3.8
Bangladesh,all_energy_types,2000,0.5105086785667823,0.350521732,254.718,127658.0,3.9990339701920936,2.0042112397505565,28.447993477
Bangladesh,coal,2000,0.0213108188927063,0.0,254.718,127658.0,0.16693680688015086,0.08366436173614075,1.8471389772746103
Bangladesh,natural_gas,2000,0.3353618345,0.3353618345,254.718,127658.0,2.627033436995723,1.3166004542278127,16.6008545
Bangladesh,petroleum_n_other_liquids,2000,0.1442725876740759,0.00559646,254.718,127658.0,1.1301492086205007,0.5664012267451688,10.0
Barbados,all_energy_types,2000,0.0237669917340847,0.0046871450372093,4.15026,271.511,87.53601781911118,5.7266271833775955,1.592202715
Barbados,coal,2000,0.0,0.0,4.15026,271.511,0.0,0.0,0.0
Barbados,natural_gas,2000,0.0014017961999999,0.0014017961999999,4.15026,271.511,5.162944411091631,0.33776105593382094,0.092202715
Barbados,petroleum_n_other_liquids,2000,0.0223651955340847,0.0032853488372093,4.15026,271.511,82.3730734080192,5.38886612744375,1.5
Belarus,all_energy_types,2000,1.0908746833221168,0.0872632689434658,78.9782,9871.63,110.50603429444953,13.81235180495525,57.936241222
Belarus,coal,2000,0.0100499938447142,0.0,78.9782,9871.63,1.0180683275927278,0.12725022657789364,1.4968163879026162
Belarus,natural_gas,2000,0.717821059655,0.007360952655,78.9782,9871.63,72.71555555212261,9.088850589846311,33.439424834
Belarus,petroleum_n_other_liquids,2000,0.335808246283424,0.0796268892884658,78.9782,9871.63,34.017507370456954,4.2519106067677415,23.0
Belgium,all_energy_types,2000,2.7029245147401046,0.492187304739,412.142,10254.28,263.5898878068577,6.558236032095987,136.008744994
Belgium,coal,2000,0.2834293354607642,0.0,412.142,10254.28,27.640101056413922,0.6876982580294273,27.43085765820405
Belgium,natural_gas,2000,0.589845079425,6.067117e-05,412.142,10254.28,57.52184253063111,1.4311695469643957,31.137570336
Belgium,petroleum_n_other_liquids,2000,1.298991624928926,0.0,412.142,10254.28,126.67799445001754,3.1518059914517957,77.440317
Belize,all_energy_types,2000,0.0082354021689,0.00112445623,1.59118,247.31,33.29991576927742,5.1756571656883565,0.4
Belize,coal,2000,0.0,0.0,1.59118,247.31,0.0,0.0,0.0
Belize,natural_gas,2000,0.0,0.0,1.59118,247.31,0.0,0.0,0.0
Belize,petroleum_n_other_liquids,2000,0.0071109459389,0.0,1.59118,247.31,28.75316784157535,4.4689764444626,0.4
Benin,all_energy_types,2000,0.0234236918499999,0.0015715219999999,16.6737,6865.95,3.41157332197291,1.4048286732998616,1.3
Benin,coal,2000,0.0,0.0,16.6737,6865.95,0.0,0.0,0.0
Benin,natural_gas,2000,0.0,0.0,16.6737,6865.95,0.0,0.0,0.0
Benin,petroleum_n_other_liquids,2000,0.0221408498499999,0.0015511199999999,16.6737,6865.95,3.2247321710760932,1.3278906211578654,1.3
Bermuda,all_energy_types,2000,0.0082317802999999,0.0,5.52893,65.017,126.60966055031605,1.4888559450019985,0.5
Bermuda,coal,2000,0.0,0.0,5.52893,65.017,0.0,0.0,0.0
Bermuda,natural_gas,2000,0.0,0.0,5.52893,65.017,0.0,0.0,0.0
Bermuda,petroleum_n_other_liquids,2000,0.0082317802999999,0.0,5.52893,65.017,126.60966055031605,1.4888559450019985,0.5
Bhutan,all_energy_types,2000,0.0169689597132094,0.0195565717191964,2.15502,591.014,28.711603639185196,7.87415416711186,0.198763745
Bhutan,coal,2000,0.0012066482932094,0.0012763797191964,2.15502,591.014,2.041657715738375,0.5599244059031471,0.098763744502968
Bhutan,natural_gas,2000,0.0,0.0,2.15502,591.014,0.0,0.0,0.0
Bhutan,petroleum_n_other_liquids,2000,0.00218385542,0.0,2.15502,591.014,3.695099303908198,1.0133805811546992,0.1
Bolivia,all_energy_types,2000,0.1487269500178822,0.2161878826,40.7328,8418.27,17.667163207866007,3.6512822594538603,8.0622599
Bolivia,coal,2000,0.0,0.0,40.7328,8418.27,0.0,0.0,4.864029451204624e-05
Bolivia,natural_gas,2000,0.0464992605,0.122521861,40.7328,8418.27,5.523612393045127,1.1415679869785529,1.76221126
Bolivia,petroleum_n_other_liquids,2000,0.0816987761656701,0.0731926146,40.7328,8418.27,9.704936544642795,2.005724530738621,6.3
Bosnia and Herzegovina,all_energy_types,2000,0.2206762595271013,0.1593032232361105,26.5349,3751.18,58.82849117533718,8.316453407666932,12.817986591
Bosnia and Herzegovina,coal,2000,0.1135058757671013,0.1078595802361105,26.5349,3751.18,30.258712129810167,4.277607067187037,10.046245267652989
Bosnia and Herzegovina,natural_gas,2000,0.010509744,0.0,26.5349,3751.18,2.801716793115766,0.3960724932070594,0.371741323
Bosnia and Herzegovina,petroleum_n_other_liquids,2000,0.04852322476,0.0,26.5349,3751.18,12.935456245767998,1.8286567788082864,2.4
Botswana,all_energy_types,2000,0.0489607880894282,0.0209334886770344,16.81807,1643.335,29.79355279929424,2.911201350061464,2.798868952
Botswana,coal,2000,0.0208539599694282,0.0209334886770344,16.81807,1643.335,12.690023622346144,1.2399734315190865,1.4988689516630798
Botswana,natural_gas,2000,0.0,0.0,16.81807,1643.335,0.0,0.0,0.0
Botswana,petroleum_n_other_liquids,2000,0.02474259612,0.0,16.81807,1643.335,15.05633125321374,1.4711911723521192,1.3
Brazil,all_energy_types,2000,8.476070842965326,6.621392962913217,1980.851,175090.0,48.40979406571092,4.279004752485334,341.813329688
Brazil,coal,2000,0.5083484249177446,0.1084406276318949,1980.851,175090.0,2.9033549883930814,0.2566313291195272,49.06919772661951
Brazil,natural_gas,2000,0.346708544,0.267744204,1980.851,175090.0,1.9801733051573476,0.17503009767014277,12.744131961
Brazil,petroleum_n_other_liquids,2000,4.224422877199999,2.800932043321322,1980.851,175090.0,24.127151049174703,2.132630307478957,280.0
British Virgin Islands,all_energy_types,2000,0.0014927348304657,0.0,1.24535,20.313,73.48667505861764,1.1986468305823261,0.06036
British Virgin Islands,coal,2000,0.0,0.0,1.24535,20.313,0.0,0.0,0.0
British Virgin Islands,natural_gas,2000,0.0,0.0,1.24535,20.313,0.0,0.0,0.0
British Virgin Islands,petroleum_n_other_liquids,2000,0.0014927348304657,0.0,1.24535,20.313,73.48667505861764,1.1986468305823261,0.06036
Brunei,all_energy_types,2000,0.06709578256714,0.8162510166616807,22.7777,333.166,201.3884447006597,2.945678561362209,3.6402303
Brunei,coal,2000,0.0,0.0,22.7777,333.166,0.0,0.0,0.0
Brunei,natural_gas,2000,0.0406722855,0.36568082145,22.7777,333.166,122.07813972614254,1.7856186313806925,2.0402303
Brunei,petroleum_n_other_liquids,2000,0.02642349706714,0.4505701952116806,22.7777,333.166,79.31030497451721,1.160059929981517,1.6
Bulgaria,all_energy_types,2000,0.7560838899332372,0.4042457874198319,78.8745,8164.995,92.60065559540908,9.58591040112124,43.349014415
Bulgaria,coal,2000,0.2517071064764829,0.1845136574864986,78.8745,8164.995,30.82758856269758,3.191235525759059,24.05360134589096
Bulgaria,natural_gas,2000,0.1133731571,0.0006935866,78.8745,8164.995,13.885269629681341,1.437386697855454,6.295413069
Bulgaria,petroleum_n_other_liquids,2000,0.1844742856177219,0.0018310683333333,78.8745,8164.995,22.59331274761612,2.3388330273754114,13.0
Burkina Faso,all_energy_types,2000,0.0145327010429999,0.000989497,13.3966,11608.0,1.251955637749819,1.08480517765701,1.1
Burkina Faso,coal,2000,0.0,0.0,13.3966,11608.0,0.0,0.0,0.0
Burkina Faso,natural_gas,2000,0.0,0.0,13.3966,11608.0,0.0,0.0,0.0
Burkina Faso,petroleum_n_other_liquids,2000,0.0135432040429999,0.0,13.3966,11608.0,1.166712960286001,1.0109433769015945,1.1
Burma,all_energy_types,2000,0.1639502142595242,0.1658949550919225,55.5942,46719.7,3.509230886746366,2.9490524957553883,8.68179232
Burma,coal,2000,0.0045419129097403,0.0122819017839224,55.5942,46719.7,0.09721622591198789,0.08169760352231528,0.3514047682016501
Burma,natural_gas,2000,0.0587231946,0.1076591901,55.5942,46719.7,1.2569257636500235,1.0562827525173488,2.730387552
Burma,petroleum_n_other_liquids,2000,0.0815560583992799,0.026847390208,55.5942,46719.7,1.7456460208280429,1.4669886139072046,5.6
Burundi,all_energy_types,2000,0.0056380392599999,0.000999698,5.14591,6378.87,0.8838617592143907,1.0956350305387967,0.4
Burundi,coal,2000,0.0,0.0,5.14591,6378.87,0.0,0.0,0.0
Burundi,natural_gas,2000,0.0,0.0,5.14591,6378.87,0.0,0.0,0.0
Burundi,petroleum_n_other_liquids,2000,0.0045359812599999,0.0,5.14591,6378.87,0.7110947957866989,0.8814731038824813,0.4
Cabo Verde,all_energy_types,2000,0.0046619805599999,8.1608e-05,1.75899,428.178,10.887949777895875,2.6503735439086635,0.1
Cabo Verde,coal,2000,0.0,0.0,1.75899,428.178,0.0,0.0,0.0
Cabo Verde,natural_gas,2000,0.0,0.0,1.75899,428.178,0.0,0.0,0.0
Cabo Verde,petroleum_n_other_liquids,2000,0.0045803725599999,0.0,1.75899,428.178,10.69735614627538,2.6039787377983385,0.1
Cambodia,all_energy_types,2000,0.0305773808511243,0.000479447,17.3354,12155.2,2.5155802332437394,1.7638693569876842,2.1
Cambodia,coal,2000,5.545241124365192e-06,0.0,17.3354,12155.2,0.0004562031989901599,0.0003198796176820374,0.0
Cambodia,natural_gas,2000,0.0,0.0,17.3354,12155.2,0.0,0.0,0.0
Cambodia,petroleum_n_other_liquids,2000,0.03009238861,0.0,17.3354,12155.2,2.4756802528958795,1.735892371101907,2.1
Cameroon,all_energy_types,2000,0.081133769883804,0.2194205231347692,40.227,15513.9,5.229746864670005,2.0168983489647254,3.2
Cameroon,coal,2000,0.0,0.0,40.227,15513.9,0.0,0.0,0.0
Cameroon,natural_gas,2000,0.0,0.0,40.227,15513.9,0.0,0.0,0.0
Cameroon,petroleum_n_other_liquids,2000,0.046368761883804,0.1846555151347692,40.227,15513.9,2.9888526987929533,1.1526776017054217,3.2
Canada,all_energy_types,2000,12.526877175235876,17.777818021842716,1192.325,30685.75,408.23109017168804,10.50626060447938,508.913614317
Canada,coal,2000,1.176038247134103,1.463978364893227,1192.325,30685.75,38.32522415564564,0.9863403410430067,103.9516896125316
Canada,natural_gas,2000,3.0511842165,6.59910216,1192.325,30685.75,99.43326190495587,2.5590205828947643,168.668041252
Canada,petroleum_n_other_liquids,2000,3.9256191815808,5.222668073269488,1192.325,30685.75,127.92971270315375,3.292407004449961,236.293883452
Cayman Islands,all_energy_types,2000,0.0071067752299999,0.0,2.77128,42.305,167.98901382815035,2.5644378157385397,0.3
Cayman Islands,coal,2000,0.0,0.0,2.77128,42.305,0.0,0.0,0.0
Cayman Islands,natural_gas,2000,0.0,0.0,2.77128,42.305,0.0,0.0,0.0
Cayman Islands,petroleum_n_other_liquids,2000,0.0071067752299999,0.0,2.77128,42.305,167.98901382815035,2.5644378157385397,0.3
Central African Republic,all_energy_types,2000,0.0049347450999999,0.000846683,4.1335,3640.42,1.3555427945126937,1.1938418047659127,0.3
Central African Republic,coal,2000,0.0,0.0,4.1335,3640.42,0.0,0.0,0.0
Central African Republic,natural_gas,2000,0.0,0.0,4.1335,3640.42,0.0,0.0,0.0
Central African Republic,petroleum_n_other_liquids,2000,0.0040880620999999,0.0,4.1335,3640.42,1.1229644106998367,0.9890074029272772,0.3
Chad,all_energy_types,2000,0.00352171462,0.0,8.03948,8355.65,0.421477038889853,0.43805253822386525,0.2
Chad,coal,2000,0.0,0.0,8.03948,8355.65,0.0,0.0,0.0
Chad,natural_gas,2000,0.0,0.0,8.03948,8355.65,0.0,0.0,0.0
Chad,petroleum_n_other_liquids,2000,0.00352171462,0.0,8.03948,8355.65,0.421477038889853,0.43805253822386525,0.2
Chile,all_energy_types,2000,0.982954796266697,0.2782435791775148,222.5523,15289.98,64.28751353937004,4.41673618410907,55.77806557
Chile,coal,2000,0.0939070154701052,0.0063957608775147,222.5523,15289.98,6.14173566414771,0.4219548190250345,11.555868814420265
Chile,natural_gas,2000,0.1931907075,0.042272055,222.5523,15289.98,12.635118391260159,0.8680687977612453,9.030278756
Chile,petroleum_n_other_liquids,2000,0.483083899097364,0.0205164693000001,222.5523,15289.98,31.594802550256052,2.170653365961008,35.191918
China,all_energy_types,2000,42.466836828927576,41.26159736288968,4487.852,1291648.0,32.87802623387144,9.462619718503992,3248.272869507
China,coal,2000,29.86845965917541,30.82750790210035,4487.852,1291648.0,23.124302951868785,6.655402107550652,2628.038406092094
China,natural_gas,2000,0.9429754796,1.00563876875,4487.852,1291648.0,0.7300560830814588,0.21011732998325255,48.234463415
China,petroleum_n_other_liquids,2000,9.652490692374,6.990412324287332,4487.852,1291648.0,7.473004016863728,2.150804146922403,572.0
Colombia,all_energy_types,2000,1.1809759422938648,3.008760631164222,338.493,39630.0,29.800049010695556,3.48892279099971,49.087333481
Colombia,coal,2000,0.1091701721225658,0.9659486974678704,338.493,39630.0,2.7547356074328992,0.32251825627875846,9.950440299214716
Colombia,natural_gas,2000,0.1870035195,0.1870035195,338.493,39630.0,4.718736298258895,0.5524590449433223,9.016638247
Colombia,petroleum_n_other_liquids,2000,0.5624452326555887,1.5267751591963514,338.493,39630.0,14.19241061457453,1.66161555085508,30.120254934317277
Comoros,all_energy_types,2000,0.00149579639,2.0402e-05,1.40736,542.358,2.757950265322905,1.0628384990336517,0.08661
Comoros,coal,2000,0.0,0.0,1.40736,542.358,0.0,0.0,0.0
Comoros,natural_gas,2000,0.0,0.0,1.40736,542.358,0.0,0.0,0.0
Comoros,petroleum_n_other_liquids,2000,0.0014753943899999,0.0,1.40736,542.358,2.7203330457002575,1.0483418528307613,0.08661
Congo-Brazzaville,all_energy_types,2000,0.013126511671128,0.614625853814814,11.72,3127.42,4.197233397218154,1.1200095282532423,0.6
Congo-Brazzaville,coal,2000,0.0,0.0,11.72,3127.42,0.0,0.0,0.0
Congo-Brazzaville,natural_gas,2000,0.0,0.0,11.72,3127.42,0.0,0.0,0.0
Congo-Brazzaville,petroleum_n_other_liquids,2000,0.009260699671128,0.6116471618148142,11.72,3127.42,2.961130795073255,0.7901620879802048,0.6
Congo-Kinshasa,all_energy_types,2000,0.07278066004,0.1165270723333329,30.0923,47105.8,1.5450466829986964,2.4185808342998043,2.5
Congo-Kinshasa,coal,2000,0.0,0.0,30.0923,47105.8,0.0,0.0,0.0
Congo-Kinshasa,natural_gas,2000,0.0,0.0,30.0923,47105.8,0.0,0.0,0.0
Congo-Kinshasa,petroleum_n_other_liquids,2000,0.01638003304,0.0559433333333329,30.0923,47105.8,0.3477285820429755,0.5443263904719812,2.5
Costa Rica,all_energy_types,2000,0.1452704701370948,0.069295393,44.6619,3962.37,36.66252019298924,3.2526710716985794,5.509769834
Costa Rica,coal,2000,2.2369076000860808e-08,0.0,44.6619,3962.37,5.645377892741165e-06,5.00853658282805e-07,0.0006499223425921
Costa Rica,natural_gas,2000,0.0,0.0,44.6619,3962.37,0.0,0.0,0.0
Costa Rica,petroleum_n_other_liquids,2000,0.0775900682437841,0.0,44.6619,3962.37,19.58173220668037,1.7372764760071584,5.509119911383112
Croatia,all_energy_types,2000,0.3680245355124498,0.1817317731259997,75.9835,4371.28,84.19148064467383,4.843479643770684,20.019978837
Croatia,coal,2000,0.0161083147568371,0.0,75.9835,4371.28,3.685033847485656,0.21199753573916835,0.8016974915587848
Croatia,natural_gas,2000,0.10242020985,0.0613781763,75.9835,4371.28,23.430256092037116,1.3479269821737614,5.218281345
Croatia,petroleum_n_other_liquids,2000,0.176278193157286,0.0612388018259997,75.9835,4371.28,40.32644743811561,2.319953584097679,14.0
Cuba,all_energy_types,2000,0.3745495562934543,0.1316879038999997,74.7815,11126.4,33.66313958634009,5.008585763771178,33.108387109
Cuba,coal,2000,0.0005557050326103,0.0,74.7815,11126.4,0.049944728987839734,0.007431049559186429,0.1275071569797735
Cuba,natural_gas,2000,0.022184883,0.022184883,74.7815,11126.4,1.9938958692838653,0.29666271738331007,0.980879952
Cuba,petroleum_n_other_liquids,2000,0.3407370833612738,0.0975299039999997,74.7815,11126.4,30.624198605233843,4.556435526985602,32.0
Cyprus,all_energy_types,2000,0.1100721333777602,0.0,21.1187,697.549,157.79842473827674,5.212069558152737,7.836872348
Cyprus,coal,2000,0.000346114772372,0.0,21.1187,697.549,0.49618703828978317,0.016389018849266287,0.0368723482497678
Cyprus,natural_gas,2000,0.0,0.0,21.1187,697.549,0.0,0.0,0.0
Cyprus,petroleum_n_other_liquids,2000,0.1097260186053881,0.0,21.1187,697.549,157.3022376999868,5.195680539303465,7.8
Czech Republic,all_energy_types,2000,1.6692415799821134,1.257707576624782,240.1994,10249.3,162.86395948817125,6.949399457209775,105.820421345
Czech Republic,coal,2000,0.8604801124349656,1.06780497225152,240.1994,10249.3,83.95501277501543,3.5823574598228203,67.17650714800521
Czech Republic,natural_gas,2000,0.33040954142,0.007463295525,240.1994,10249.3,32.2372787819656,1.3755635585267907,18.065680197
Czech Republic,petroleum_n_other_liquids,2000,0.349996387336074,0.0083316463442623,240.1994,10249.3,34.148321088862076,1.45710766694702,20.578234
Côte d’Ivoire,all_energy_types,2000,0.1254261902475119,0.0925514500541893,70.9764,16454.7,7.622514554960704,1.767153451675654,7.028758271
Côte d’Ivoire,coal,2000,0.0,0.0,70.9764,16454.7,0.0,0.0,0.0
Côte d’Ivoire,natural_gas,2000,0.04991598675,0.04991598675,70.9764,16454.7,3.0335397637149266,0.70327583182579,2.628758271
Côte d’Ivoire,petroleum_n_other_liquids,2000,0.0619233134975119,0.0248245173041893,70.9764,16454.7,3.763259949893459,0.8724493422815457,4.4
Denmark,all_energy_types,2000,0.8656296407283494,1.1448972952499956,242.1775,5342.015,162.04178399505605,3.574360296593818,57.432123634
Denmark,coal,2000,0.1539227235569377,0.0,242.1775,5342.015,28.813607516440463,0.6355781340419226,17.176810693618798
Denmark,natural_gas,2000,0.20642500375,0.32827587975,242.1775,5342.015,38.64178661984288,0.8523706940157529,10.72290094
Denmark,petroleum_n_other_liquids,2000,0.439130706147078,0.7541096874999955,242.1775,5342.015,82.20319601256791,1.8132597212667485,29.532412
Djibouti,all_energy_types,2000,0.01205765143,0.0,2.30836,717.577,16.80328582159127,5.223470962068308,1.8
Djibouti,coal,2000,0.0,0.0,2.30836,717.577,0.0,0.0,0.0
Djibouti,natural_gas,2000,0.0,0.0,2.30836,717.577,0.0,0.0,0.0
Djibouti,petroleum_n_other_liquids,2000,0.01205765143,0.0,2.30836,717.577,16.80328582159127,5.223470962068308,1.8
Dominica,all_energy_types,2000,0.0018059825699999,0.000326432,0.628162,69.65,25.92939798994831,2.875026776532009,0.0843
Dominica,coal,2000,0.0,0.0,0.628162,69.65,0.0,0.0,0.0
Dominica,natural_gas,2000,0.0,0.0,0.628162,69.65,0.0,0.0,0.0
Dominica,petroleum_n_other_liquids,2000,0.0014795505699999,0.0,0.628162,69.65,21.24264996410481,2.355364651156708,0.0843
Dominican Republic,all_energy_types,2000,0.2937870759485447,0.008079192,73.9542,8471.32,34.680200482161545,3.9725543099451373,14.117588719
Dominican Republic,coal,2000,0.0021711810562174,0.0,73.9542,8471.32,0.2562978445174306,0.029358455046737036,0.1175887190480411
Dominican Republic,natural_gas,2000,0.0,0.0,73.9542,8471.32,0.0,0.0,0.0
Dominican Republic,petroleum_n_other_liquids,2000,0.2834727373879199,0.0,73.9542,8471.32,33.462640696835905,3.833085036251084,14.0
Ecuador,all_energy_types,2000,0.3691127204217344,0.9536080478064634,96.3983,12681.1,29.107310913227902,3.829037653379099,18.246097522
Ecuador,coal,2000,2.8166167528564955e-05,0.0,96.3983,12681.1,0.0022211139040434155,0.0002921853137302728,0.0025170180941511
Ecuador,natural_gas,2000,0.00642733,0.00642733,96.3983,12681.1,0.5068432549226802,0.0666747235169085,0.243580504
Ecuador,petroleum_n_other_liquids,2000,0.2857448512542058,0.8703365848064634,96.3983,12681.1,22.53312813984637,2.964210481452534,18.0
Egypt,all_energy_types,2000,2.0055523216912787,2.5495759133260965,583.14,68831.6,29.13708706017699,3.43922955326556,116.432061829
Egypt,coal,2000,0.0427053076504778,0.0012094132072227,583.14,68831.6,0.6204317152365745,0.07323337046074321,2.6530440381132294
Egypt,natural_gas,2000,0.6766389315,0.6766389315,583.14,68831.6,9.830353086373117,1.1603370228418561,28.779017791
Egypt,petroleum_n_other_liquids,2000,1.1558574624988964,1.7287993174188738,583.14,68831.6,16.792540962274543,1.9821268691890395,85.0
El Salvador,all_energy_types,2000,0.1003260510265199,0.0200867891,36.1396,5887.93,17.039273739076364,2.776069769076578,5.502481469
El Salvador,coal,2000,0.0,0.0,36.1396,5887.93,0.0,0.0,0.0024814685207929
El Salvador,natural_gas,2000,0.0,0.0,36.1396,5887.93,0.0,0.0,0.0
El Salvador,petroleum_n_other_liquids,2000,0.0775265332330579,0.0,36.1396,5887.93,13.167026991329362,2.145196217807001,5.5
